Actual,Error,Predicted
425000,-9280.302284118034,-434280.302284118
425000,-9464.046105704516,-434464.0461057045
425000,-8698.115908924976,-433698.11590892496
424990,-8687.013948811587,-433677.01394881157
424900,-9053.37416704232,-433953.3741670423
424900,-8068.9149480937895,-432968.91494809376
424900,-9239.312517696482,-434139.31251769647
424900,-8496.126782116156,-433396.12678211613
424900,-8990.713609415747,-433890.71360941575
424900,-9186.40926585938,-434086.4092658594
424900,-9018.704028104394,-433918.7040281044
424800,-8799.535851396558,-433599.53585139656
424800,-8656.22232628294,-433456.22232628294
424750,-8719.200812882824,-433469.2008128828
424000,-9015.047918420702,-433015.0479184207
424000,-9547.218723378108,-433547.2187233781
423900,-8456.987537831155,-432356.9875378312
422000,-8525.2982694745,-430525.29826947453
422000,-9097.416095174422,-431097.41609517444
420000,-9518.742253061724,-429518.74225306173
420000,-8749.682382634981,-428749.68238263496
420000,-9024.191857130809,-429024.1918571308
420000,-9668.973418784422,-429668.97341878444
420000,-8321.211579097999,-428321.211579098
420000,-8916.644515516391,-428916.6445155164
420000,-8579.505045726062,-428579.5050457261
420000,-8579.505045726062,-428579.5050457261
420000,-8862.51016102509,-428862.5101610251
420000,-8790.694954806198,-428790.6949548062
420000,-8117.596872013948,-428117.59687201394
420000,-8730.43885956893,-428730.4388595689
420000,-9006.039084556984,-429006.039084557
420000,-8097.185131695216,-428097.18513169524
420000,-8954.586728968225,-428954.58672896825
420000,-9164.652788272484,-429164.6527882725
420000,-8680.264124753585,-428680.2641247536
420000,-8746.004399191268,-428746.00439919124
420000,-9235.967173008237,-429235.96717300825
420000,-8353.749734756075,-428353.7497347561
420000,-9131.465557419868,-429131.46555741987
420000,-8843.617898896573,-428843.61789889657
420000,-9611.72358882975,-429611.72358882974
420000,-9295.839240994868,-429295.8392409949
420000,-9064.46994112055,-429064.46994112054
419999,-9079.540492500773,-429078.54049250076
419990,-8662.667462405578,-428652.6674624056
419900,-8984.513033682153,-428884.51303368213
419900,-8734.22228856206,-428634.22228856204
419900,-8448.920454051948,-428348.9204540519
419900,-9023.48503644783,-428923.4850364478
419900,-9023.48503644783,-428923.4850364478
419900,-8523.992359144351,-428423.9923591444
419900,-9119.582807110346,-429019.58280711033
419900,-9197.309867920912,-429097.30986792094
419900,-8968.286094286144,-428868.28609428613
419900,-8913.401746896598,-428813.4017468966
419900,-8738.165145538947,-428638.1651455389
419900,-8738.165145538947,-428638.1651455389
419900,-9015.40804536246,-428915.40804536245
419900,-9292.864897823472,-429192.8648978235
419900,-8177.421296457811,-428077.4212964578
419900,-8532.373304237813,-428432.3733042378
419900,-9167.792766488212,-429067.7927664882
419899,-8358.063075265167,-428257.06307526515
419500,-9158.978289950965,-428658.978289951
419500,-9348.565533215608,-428848.5655332156
419500,-8403.06860842744,-427903.0686084274
419000,-8571.628186985234,-427571.6281869852
419000,-8539.356497610355,-427539.35649761034
419000,-9102.198484791785,-428102.1984847918
419000,-8223.163066054001,-427223.163066054
419000,-9128.428890802197,-428128.4288908022
419000,-8242.739165926929,-427242.73916592693
419000,-8242.53802924809,-427242.53802924807
419000,-8625.543743316546,-427625.54374331655
419000,-9427.026220055992,-428427.026220056
419000,-8553.281724532892,-427553.2817245329
419000,-8553.281724532892,-427553.2817245329
419000,-8454.308657693462,-427454.30865769344
419000,-9166.4976776378,-428166.4976776378
419000,-8635.662224049898,-427635.6622240499
419000,-9211.387825375412,-428211.3878253754
419000,-8698.574886371423,-427698.57488637144
419000,-9674.062625821978,-428674.06262582197
419000,-9000.237996386768,-428000.2379963868
419000,-8525.192604124644,-427525.19260412466
419000,-9045.091171460415,-428045.0911714604
419000,-9568.48821913371,-428568.4882191337
418000,-8714.640656782145,-426714.64065678214
418000,-8714.640656782145,-426714.64065678214
418000,-9212.630107796549,-427212.6301077966
418000,-9101.725394025532,-427101.72539402556
417500,-8907.762934517232,-426407.76293451723
417478,-8262.975507215435,-425740.9755072154
417000,-8465.051173269592,-425465.0511732696
417000,-9311.224961011603,-426311.2249610116
417000,-8765.93051727876,-425765.9305172788
415900,-8910.730154199,-424810.730154199
415000,-8924.86478247051,-423924.8647824705
415000,-8761.882115674296,-423761.8821156743
415000,-8562.341618180457,-423562.34161818045
415000,-8562.410974486249,-423562.41097448627
415000,-9469.530756362235,-424469.53075636225
415000,-8788.885202807076,-423788.8852028071
415000,-9160.09006587048,-424160.0900658705
415000,-8802.678279019387,-423802.67827901937
415000,-9058.129858715349,-424058.12985871534
415000,-8577.029204978393,-423577.0292049784
415000,-8785.291166984516,-423785.29116698453
415000,-9362.61721122706,-424362.6172112271
415000,-8803.718345094821,-423803.7183450948
415000,-8874.881077392898,-423874.8810773929
415000,-8369.864610247296,-423369.8646102473
415000,-8686.217475856272,-423686.21747585625
415000,-9103.10578352914,-424103.1057835291
415000,-8380.114586489268,-423380.1145864893
415000,-9125.51216925181,-424125.5121692518
415000,-8438.085473240722,-423438.0854732407
415000,-8438.085473240722,-423438.0854732407
415000,-7865.981462433136,-422865.9814624331
415000,-7127.351765557748,-422127.3517655578
415000,-8442.945356479528,-423442.94535647955
415000,-9042.244052442302,-424042.2440524423
415000,-9057.83785445292,-424057.8378544529
415000,-9061.05435744859,-424061.0543574486
415000,-9290.481348463512,-424290.4813484635
415000,-9292.079015013767,-424292.07901501376
415000,-9343.43223002446,-424343.4322300245
415000,-9276.310732642787,-424276.31073264277
415000,-9498.453440188325,-424498.4534401883
415000,-9305.888197887176,-424305.88819788717
414999,-9099.743887890947,-424098.74388789095
414999,-8436.426322723686,-423435.4263227237
414900,-9025.79525207784,-423925.79525207786
414900,-8690.755047081153,-423590.75504708115
414900,-8023.269082146794,-422923.2690821468
414900,-9059.140956751551,-423959.14095675154
414900,-8897.006068886541,-423797.00606888655
414000,-8839.71934609676,-422839.71934609674
413950,-8664.399735675608,-422614.3997356756
413490,-9209.799359342745,-422699.7993593427
412000,-9229.624423245781,-421229.6244232458
412000,-9425.959007889564,-421425.95900788956
410999,-8772.580610365203,-419771.5806103652
410669,-8851.961899567956,-419520.961899568
410000,-8822.058090143386,-418822.0580901434
410000,-8947.20108135322,-418947.20108135324
410000,-9188.92612975248,-419188.9261297525
410000,-9287.737412116394,-419287.7374121164
410000,-8971.764730865121,-418971.76473086514
410000,-8705.496939445053,-418705.49693944503
410000,-8084.792816720572,-418084.79281672055
410000,-9605.52930609887,-419605.5293060989
410000,-9605.52930609887,-419605.5293060989
410000,-9265.934045300937,-419265.93404530094
410000,-8777.06006912313,-418777.0600691231
410000,-8931.398105904895,-418931.39810590487
410000,-8413.355167108411,-418413.3551671084
410000,-8875.514220243113,-418875.5142202431
410000,-8424.47619791598,-418424.47619791597
410000,-8918.934425253185,-418918.9344252532
410000,-9056.834949177148,-419056.83494917717
410000,-8485.652866804343,-418485.65286680433
410000,-9214.310309029286,-419214.3103090293
409999,-9330.566728158872,-419329.56672815885
409900,-8992.181668246458,-418892.18166824646
409900,-8789.70877979258,-418689.7087797926
409900,-8376.751928182772,-418276.7519281828
409900,-9178.23603038066,-419078.23603038065
409900,-8626.317418876295,-418526.3174188763
409900,-9198.280276083491,-419098.2802760835
409900,-9202.864780204758,-419102.8647802048
409900,-8794.368317732124,-418694.3683177321
409900,-8498.599464626184,-418398.59946462617
409500,-9189.99757328516,-418689.99757328513
409500,-9177.764531865287,-418677.7645318653
409000,-8816.402364331845,-417816.4023643318
409000,-8964.763813292186,-417964.7638132922
409000,-9060.107874478112,-418060.1078744781
409000,-9170.162209309889,-418170.16220930987
409000,-9170.162209309889,-418170.16220930987
409000,-9412.600878101674,-418412.60087810166
409000,-8705.061183325844,-417705.06118332583
409000,-9393.192264431731,-418393.19226443174
409000,-8350.315240887785,-417350.3152408878
409000,-8350.315240887785,-417350.3152408878
409000,-8803.329850647513,-417803.32985064754
408000,-8018.048250737753,-416018.0482507378
408000,-8326.147368267852,-416326.1473682679
407900,-8446.564375700693,-416346.5643757007
407590,-8778.331312801974,-416368.331312802
407000,-8811.978020770472,-415811.9780207705
407000,-8757.3114203123,-415757.3114203123
406999,-9155.725481334093,-416154.7254813341
406000,-9705.081245002688,-415705.0812450027
405000,-8520.011888724857,-413520.01188872487
405000,-8890.60951329175,-413890.60951329174
405000,-8504.252377474968,-413504.252377475
405000,-8551.53537071567,-413551.53537071566
405000,-9135.500103707967,-414135.50010370795
405000,-9261.36079199171,-414261.3607919917
405000,-8890.744289362623,-413890.7442893626
405000,-8217.561957342157,-413217.56195734214
405000,-8765.381944078183,-413765.3819440782
405000,-8765.520441855007,-413765.520441855
405000,-8819.831383246308,-413819.8313832463
405000,-9168.960004695009,-414168.960004695
405000,-9142.19610157646,-414142.19610157644
405000,-9142.19610157646,-414142.19610157644
405000,-8355.541584316024,-413355.541584316
404900,-9343.8775547132,-414243.8775547132
404900,-8936.151983548834,-413836.1519835488
404700,-9528.764042189163,-414228.76404218917
404500,-9304.646834135907,-413804.6468341359
403640,-8778.331312801974,-412418.331312802
401900,-9175.156558658407,-411075.1565586584
401140,-8778.331312801974,-409918.331312802
400000,-9302.09815553411,-409302.0981555341
400000,-8999.818309863285,-408999.8183098633
400000,-8999.818309863285,-408999.8183098633
400000,-8298.613954041535,-408298.61395404156
400000,-9429.824433193602,-409429.8244331936
400000,-8336.131938005703,-408336.1319380057
400000,-8920.544615582563,-408920.54461558256
400000,-8364.6255797577,-408364.6255797577
400000,-8829.988211848686,-408829.98821184866
400000,-9032.695563677173,-409032.6955636772
400000,-9202.426988683446,-409202.42698868347
400000,-8461.325809716931,-408461.32580971695
400000,-8865.843566700953,-408865.84356670093
400000,-9016.968983433264,-409016.96898343327
400000,-8557.404739382624,-408557.4047393826
400000,-8998.36170446747,-408998.36170446745
400000,-9320.290445804543,-409320.29044580454
400000,-8872.193377535055,-408872.19337753503
399999,-9214.028564094988,-409213.028564095
399999,-8544.27232562829,-408543.27232562826
399999,-9210.70629355591,-409209.7062935559
399999,-9139.615288279496,-409138.6152882795
399999,-9042.096815179377,-409041.0968151794
399999,-9218.386307360168,-409217.38630736014
399999,-9223.773563620542,-409222.7735636205
399999,-8235.854038960168,-408234.8540389602
399999,-8213.063007317038,-408212.063007317
399999,-8681.295004130354,-408680.29500413034
399999,-8440.551463200438,-408439.5514632004
399999,-8560.845891851248,-408559.84589185123
399997,-8350.116860218546,-408347.1168602185
399990,-8290.231855585416,-408280.2318555854
399990,-8380.051414646061,-408370.05141464603
399990,-8173.957009464005,-408163.957009464
399950,-9312.021127364422,-409262.0211273644
399950,-8376.751928182772,-408326.7519281828
399900,-8967.247922068653,-408867.24792206864
399900,-8841.98816956086,-408741.98816956085
399900,-8841.98816956086,-408741.98816956085
399900,-8961.79000691979,-408861.79000691976
399900,-8154.5001202961375,-408054.50012029614
399900,-8963.644572257139,-408863.6445722571
399900,-9120.033795323561,-409020.0337953236
399900,-9217.610992523056,-409117.610992523
399900,-9404.020398976314,-409304.02039897634
399900,-8290.231855585416,-408190.2318555854
399900,-9454.810789780277,-409354.8107897803
399900,-8676.11398212807,-408576.1139821281
399900,-8336.432819005635,-408236.4328190056
399900,-8898.37262632023,-408798.3726263202
399900,-8333.447017903054,-408233.44701790303
399900,-9239.943630075832,-409139.94363007584
399900,-9210.4078868463,-409110.4078868463
399900,-8474.666659094133,-408374.66665909416
399900,-8535.601226961668,-408435.60122696165
399900,-8599.247391138117,-408499.2473911381
399900,-8401.107031280884,-408301.1070312809
399900,-9355.960866763762,-409255.9608667638
399900,-9202.512105058755,-409102.51210505876
399900,-9010.071245172661,-408910.07124517264
399888,-9075.589295585381,-408963.5892955854
399800,-9028.252107360811,-408828.2521073608
399500,-9023.270492100135,-408523.27049210016
399500,-8608.19069783425,-408108.19069783424
399500,-9270.763518850568,-408770.76351885055
399500,-8408.759253655022,-407908.75925365504
399000,-8437.563523151062,-407437.56352315104
399000,-8854.611702192196,-407854.6117021922
399000,-9228.197704559061,-408228.1977045591
399000,-9257.324546114427,-408257.3245461144
399000,-8525.521398849552,-407525.52139884955
399000,-8704.80215055763,-407704.80215055763
399000,-9355.071178755434,-408355.07117875543
399000,-8319.798189388905,-407319.7981893889
399000,-9165.218058527656,-408165.2180585277
399000,-9386.836312981935,-408386.83631298196
399000,-9236.69213082318,-408236.69213082315
399000,-9287.907979246687,-408287.9079792467
399000,-9022.304823391536,-408022.30482339155
399000,-9235.508643273497,-408235.5086432735
399000,-8578.93020690136,-407578.93020690134
399000,-8781.481022869464,-407781.48102286947
399000,-8781.481022869464,-407781.48102286947
399000,-9046.873548744616,-408046.8735487446
399000,-9506.342409415938,-408506.3424094159
399000,-8531.778080359272,-407531.7780803593
399000,-9048.161254998775,-408048.16125499876
399000,-8873.144404978095,-407873.1444049781
399000,-9211.067925703219,-408211.06792570325
399000,-8584.165703820701,-407584.1657038207
399000,-9029.897298517642,-408029.89729851764
399000,-8654.916725978148,-407654.91672597814
399000,-8893.219593810438,-407893.21959381044
399000,-8951.166715867645,-407951.16671586764
399000,-8855.160129787275,-407855.1601297873
399000,-9038.540949486209,-408038.5409494862
399000,-8645.285896096615,-407645.2858960966
399000,-8645.285896096615,-407645.2858960966
399000,-9260.77395507816,-408260.77395507816
399000,-9225.030950845394,-408225.0309508454
399000,-9041.393773654652,-408041.39377365465
399000,-9079.879810457023,-408079.879810457
399000,-9133.249860057664,-408133.24986005767
399000,-9560.368950484322,-408560.3689504843
399000,-9150.436936754433,-408150.43693675444
399000,-9468.247350174686,-408468.2473501747
399000,-9085.12266776984,-408085.12266776984
399000,-8780.313566712513,-407780.3135667125
399000,-9395.8743279038,-408395.8743279038
399000,-9260.676448782026,-408260.67644878203
399000,-8374.791033406276,-407374.7910334063
399000,-9248.788795097815,-408248.7887950978
399000,-8775.123683364222,-407775.12368336425
